TransactionID,CustomerID,POSIdentity_POSItemID,MerchandiseHierarchy.Merchandise,MerchandiseHierarchy.ID,MerchandiseHierarchy.ID,MerchandiseHierarchy.HierarchyPath,MerchandiseHierarchy.Tax,ItemID,ItemID.Type,Description,Description.Culture,Description.Culture,Description.Long,Description.TypeCode,RegularSalesUnitPrice,RegularSalesUnitPrice.Currency,ActualSalesUnitPrice,ActualSalesUnitPrice.Currency,ExtendedAmount,ExtendedAmount.Currency,ExtendedDiscountAmount,ExtendedDiscountAmount.Currency,Quantity,Quantity.Units,Quantity.UnitOfMeasureCode,Quantity.EntryMethod,RetailPriceModifier_SequenceNumber,RetailPriceModifier_SequenceNumber,RetailPriceModifier_Amount,RetailPriceModifier_Amount,RetailPriceModifier_Amount.Currency,RetailPriceModifier_Amount.Currency,RetailPriceModifier_Amount.Action,RetailPriceModifier_Amount.Action,RetailPriceModifier_PromotionID,RetailPriceModifier_PromotionID,RetailPriceModifier_Description,RetailPriceModifier_Description,RetailPriceModifier_LineItemRewardPromotion_TriggerQuantity,RetailPriceModifier_LineItemRewardPromotion_TriggerQuantity,RetailPriceModifier_LineItemRewardPromotion_TriggerQuantity.Units,RetailPriceModifier_LineItemRewardPromotion_TriggerQuantity.Units,RetailPriceModifier_LineItemRewardPromotion_TriggerQuantity.UnitOfMeasureCode,RetailPriceModifier_LineItemRewardPromotion_TriggerQuantity.UnitOfMeasureCode,RetailPriceModifier_LineItemRewardPromotion_TriggerQuantity.EntryMethod,RetailPriceModifier_LineItemRewardPromotion_ApportionmentAmount,RetailPriceModifier_LineItemRewardPromotion_ApportionmentAmount,RetailPriceModifier_LineItemRewardPromotion_ApportionmentAmount.Currency,RetailPriceModifier_LineItemRewardPromotion_ApportionmentAmount.Currency,RetailPriceModifier_LineItemRewardPromotion_ApportionmentAmount.Participator,RetailPriceModifier_LineItemRewardPromotion_ApportionmentAmount.Participator,RetailPriceModifier_LineItemRewardPromotion_RewardSplitAmount,RetailPriceModifier_LineItemRewardPromotion_RewardSplitAmount,RetailPriceModifier_LineItemRewardPromotion_RewardSplitAmount.Currency,RetailPriceModifier_LineItemRewardPromotion_RewardSplitAmount.Currency,RetailPriceModifier_LineItemRewardPromotion_RewardLevel,RetailPriceModifier_LineItemRewardPromotion_RewardLevel,RetailPriceModifier_LineItemRewardPromotion_ApportionmentAmount.ParticipatorId,Tax.Sign,Tax.Imposition,Tax_SequenceNumber,Tax_TaxAuthority,Tax_TaxableAmount,Tax_TaxableAmount.Currency,Tax_TaxableAmount.TaxIncludedInTaxableAmountFlag,Tax_Amount,Tax_Amount.Currency,Tax_Percent,Tax_TaxRuleID,Tax_TaxGroupID,ConsumableGroup_Type,ConsumableGroup_ID,PromotionDeferredRewards_Type,PromotionDeferredRewards_Type,PromotionDeferredRewards_Value,PromotionDeferredRewards_Value,PromotionDeferredRewards_PromotionID,PromotionDeferredRewards_PromotionID,PromotionDeferredRewards_Description,PromotionDeferredRewards_Description,PromotionDeferredRewards_SequenceNumber,PromotionDeferredRewards_SequenceNumber,PromotionDeferredRewards_DeferredID,PromotionDeferredRewards_DeferredID,PromotionDeferredRewards_LineItemRewardPromotion_TriggerQuantity,PromotionDeferredRewards_LineItemRewardPromotion_TriggerQuantity.Units,PromotionDeferredRewards_LineItemRewardPromotion_TriggerQuantity.UnitOfMeasureCode,PromotionDeferredRewards_LineItemRewardPromotion_ApportionmentAmount,PromotionDeferredRewards_LineItemRewardPromotion_ApportionmentAmount.Currency,PromotionDeferredRewards_LineItemRewardPromotion_ApportionmentAmount.Participator,PromotionDeferredRewards_LineItemRewardPromotion_RewardSplitAmount,PromotionDeferredRewards_LineItemRewardPromotion_RewardSplitAmount.Currency,PromotionDeferredRewards_LineItemRewardPromotion_RewardLevel,ScanData,SequenceNumber,BeginDateTime,EndDateTime,PromotionDeferredRewards_Type,PromotionDeferredRewards_Value,PromotionDeferredRewards_PromotionID,PromotionDeferredRewards_Description,PromotionDeferredRewards_SequenceNumber,PromotionDeferredRewards_DeferredID,PromotionDeferredRewards_LineItemRewardPromotion_TriggerQuantity,PromotionDeferredRewards_LineItemRewardPromotion_TriggerQuantity.Units,PromotionDeferredRewards_LineItemRewardPromotion_TriggerQuantity.UnitOfMeasureCode,PromotionDeferredRewards_LineItemRewardPromotion_ApportionmentAmount,PromotionDeferredRewards_LineItemRewardPromotion_ApportionmentAmount.Currency,PromotionDeferredRewards_LineItemRewardPromotion_RewardSplitAmount,PromotionDeferredRewards_LineItemRewardPromotion_RewardSplitAmount.Currency,PromotionDeferredRewards_LineItemRewardPromotion_RewardLevel,RetailPriceModifier_LineItemRewardPromotion_TriggerQuantity.EntryMethod,RetailPriceModifier.MethodCode,RetailPriceModifier_PreviousPrice,RetailPriceModifier_PreviousPrice.Currency,RetailPriceModifier_ReasonCode,ConsumableGroup_Type,ConsumableGroup_ID,Tender.TenderType,Tender_Amount,Tender_Amount.Currency,Tender_Cashback,Tender_Cashback.Currency,Tender_Authorization.SignatureRequiredFlag,Tender_Authorization.VerifiedByPINFlag,Tender_Authorization_RequestedAmount,Tender_Authorization_RequestedAmount.Currency,Tender_Authorization_AuthorizationCode,Tender_Authorization_ReferenceNumber,Tender_Authorization_MerchantNumber,Tender_Authorization_ProviderID,Tender_Authorization_AuthorizationDateTime,Tender_Authorization_ReceiptText,Tender_Authorization_DiagnosticCode,Tender_Authorization_ProviderData,Tender_Authorization_CardId,Tender_Authorization_CardType,Tender_Authorization_AuthorizationType,Tender_Authorization_TotalWaitTime,Tender_Authorization_NetworkTime,Tender_Authorization_TenderReferenceId,Tender_Authorization_AuthorizationResponseCode,Tender_Authorization_IsToken,Tender_CreditDebit_PrimaryAccountNumber,Tender_CreditDebit_ExpirationDate,Tender_CreditDebit_MaskedAccountId,Tender_TenderID,Tender_TenderDescription,Tender_IsAutoReconcile,TotalKey.Type,TotalKey_Total.TransactionGrossAmount,TotalKey_Total.TransactionNetAmount,TotalKey_Total.TransactionPurchaseQuantity
YZXCVTNRMU,43200713010,7623079,3_09_472,Merchandise,Tax,1_09_5082@2_09_1545@3_09_472,0.00,100144,X:EAN,"JS HANDBAG CAKE     ",en-GB,en-GB,JS Handbag and Shoe Madeira Cake 790g,Long,10.00,GBP,10.00,GBP,10.00,GBP,10,GBP,1,1,EA,Scanned,1,2,0,10,GBP,GBP,Subtract,Subtract,201605091,126002,j-Delayed,3 for 2 offer on Bakery,0,1,1,1,EA,EA,Scanned,0,3.04,GBP,GBP,Store,"",0,3.33,GBP,GBP,1,1,Distributed Stores,A,A,1,VAT,0.00,GBP,true,0.00,GBP,0.0000,2,1,Consumable,SalesGroup_SSL,"","","","","","","","","","","","","","","","","","","","","",0000000100144,12,2016-05-16T09:03:03.4544276+03:00,2016-05-16T09:03:03.4544276+03:00,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
YZXCVTNRMU,43200713010,1001488,3_09_101,Merchandise,Tax,1_09_3700@2_09_320@3_09_101,0.00,1001488,X:EAN,"JS PURE MAPLE SYRUP ",en-GB,en-GB,JS PURE MAPLE SYRUP 330G,Long,4.80,GBP,4.80,GBP,4.80,GBP,0.01,GBP,1,1,EA,Scanned,1,"",0.01,"",GBP,"",Subtract,"",201605091,"",j-Delayed,"",0,"",1,"",EA,"",Scanned,0.01,"",GBP,"",Retailer,"",0.01,"",GBP,"",1,"","",A,A,1,VAT,4.79,GBP,true,0.00,GBP,0.0000,2,1,Consumable,SalesGroup_SSL,Member Account,Member Account,4.79,0.01,100000001,100000004,GOODS BASE POINTS,QualifyingSpend,0,0,4,8,1,1,EA,0.01,GBP,Retailer,0,GBP,1,0000001001488,13,2016-05-16T09:03:03.4729811+03:00,2016-05-16T09:03:03.4729811+03:00,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
YZXCVTNRMU,43200713010,7623116,3_09_470,Merchandise,Tax,1_09_5082@2_09_1545@3_09_470,0.00,100151,X:EAN,JS RED VLVET CUPCKES,en-GB,en-GB,JS Red Velvet Cupcakes x2,Long,1.35,GBP,1.35,GBP,1.35,GBP,1.35,GBP,1,1,EA,Scanned,1,2,0,1.35,GBP,GBP,Subtract,Subtract,201605091,126002,j-Delayed,3 for 2 offer on Bakery,0,1,1,1,EA,EA,Scanned,0,0.41,GBP,GBP,Store,"",0,0.11,GBP,GBP,1,1,Distributed Stores,A,A,1,VAT,0.00,GBP,true,0.00,GBP,0.0000,2,1,Consumable,SalesGroup_SSL,"","","","","","","","","","","","","","","","","","","","","",0000000100151,14,2016-05-16T09:03:03.4886051+03:00,2016-05-16T09:03:03.4886051+03:00,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
YZXCVTNRMU,43200713010,3545058,3_09_102,Merchandise,Tax,1_09_5554@2_09_1059@3_09_102,0.00,321,X:EAN,"CND S/SKM MLK X6    ",en-GB,en-GB,CANDIA SEMI SKIMMED UHT MILK 6 X1LITRE,Long,4.25,GBP,4.25,GBP,4.25,GBP,"","",1,1,EA,Scanned,1,"",0,"",GBP,"",Subtract,"",201605091,"",j-Delayed,"",1,"",1,"",EA,"","",0,"",GBP,"","","",0,"",GBP,"",1,"","",A,A,1,VAT,4.25,GBP,true,0.00,GBP,0.0000,2,1,Consumable,SalesGroup_SSL,Member Account,Member Account,4.25,0.01,100000001,100000004,GOODS BASE POINTS,QualifyingSpend,0,0,4,8,1,1,EA,0.01,GBP,Retailer,0,GBP,1,0000000000321,15,2016-05-16T09:03:03.5042291+03:00,2016-05-16T09:03:03.5042291+03:00,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
YZXCVTNRMU,43200713010,7403808,3_09_663,Merchandise,Tax,1_09_4111@2_09_1971@3_09_663,0.00,10016,X:EAN,"TURKEY TEST SKU     ",en-GB,en-GB,TURKEY CUSTOMER ORDERING TEST SKU,Long,2.00,GBP,2.00,GBP,2.00,GBP,"","",1,1,EA,Scanned,1,"",0,"",GBP,"",Subtract,"",201605091,"",j-Delayed,"",0,"",1,"",EA,"",Scanned,0,"",GBP,"","","",0,"",GBP,"",1,"","",A,A,1,VAT,2.00,GBP,true,0.00,GBP,0.0000,2,1,Consumable,Catchweight,Member Account,Member Account,2,0,100000001,100000004,GOODS BASE POINTS,QualifyingSpend,0,0,4,8,1,1,EA,0,GBP,"",0,GBP,1,0000000010016,16,2016-05-16T09:03:03.5198531+03:00,2016-05-16T09:03:03.5198531+03:00,"","","","","","","","","","","","","","","","","","","",Consumable,SalesGroup_SSL,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
YZXCVTNRMU,43200713010,6026956,3_09_880,Merchandise,Tax,1_09_5700@2_09_2114@3_09_880,0.00,24,X:EAN," AUBERGINE          ",en-GB,en-GB,JS AUBERGINE SINGLE,Long,1.00,GBP,1.00,GBP,3.00,GBP,1.00,GBP,3,1,EA,Scanned,1,2,0,1.00,GBP,GBP,Subtract,Subtract,201605091,23232344,j-Delayed,Assaf bakery - immidiate,0,3,1,1,EA,EA,Scanned,0,1.00,GBP,GBP,Retailer,"",0,1.00,GBP,GBP,1,1,"",A,A,1,VAT,2.00,GBP,true,0.00,GBP,0.0000,2,1,Consumable,SalesGroup_SSL,Member Account,Member Account,2.00,0,100000001,100000004,GOODS BASE POINTS,QualifyingSpend,0,0,4,8,3,1,EA,0,GBP,"",0,GBP,1,0000000000024,17,2016-05-16T09:03:03.5393831+03:00,2016-05-16T09:03:03.5393831+03:00,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
YZXCVTNRMU,43200713010,1329421,3_09_291,Merchandise,Tax,1_09_5418@2_09_156@3_09_291,20.00,123,X:EAN,*JS CLAS DT COLA2LX4,en-GB,en-GB,JS CLASSIC DIET COLA 4X2L,Long,2.85,GBP,2.85,GBP,5.70,GBP,"","",2,1,EA,Scanned,1,"",0,"",GBP,"",Subtract,"",201605091,"",j-Delayed,"",0,"",1,"",EA,"",Scanned,0,"",GBP,"","","",0,"",GBP,"",1,"","",C,C,1,VAT,4.74,GBP,true,0.96,GBP,20.0000,82,1,Consumable,SalesGroup_SSL,Member Account,Member Account,5.70,0.02,100000001,100000004,GOODS BASE POINTS,QualifyingSpend,0,0,4,8,2,1,EA,0.02,GBP,Retailer,0,GBP,1,0000000000123,18,2016-05-16T09:03:03.5569601+03:00,2016-05-16T09:03:03.5569601+03:00,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
YZXCVTNRMU,43200713010,1177053,3_09_386,Merchandise,Tax,1_09_3234@2_09_505@3_09_386,20.00,1177053,X:EAN,"* FAB COND SHEET    ",en-GB,en-GB,JS FBRC CNDTNR WHTBLSSM SHTS X 40 BPSP W,Long,0.75,GBP,0.75,GBP,0.75,GBP,"","",1,1,EA,Scanned,1,"",0,"",GBP,"",Subtract,"",201605091,"",j-Delayed,"",0,"",1,"",EA,"",Scanned,0,"",GBP,"","","",0,"",GBP,"",1,"","",C,C,1,VAT,0.62,GBP,true,0.13,GBP,20.0000,82,1,Consumable,SalesGroup_SSL,Member Account,Member Account,0.75,0,100000001,100000004,GOODS BASE POINTS,QualifyingSpend,0,0,4,8,1,1,EA,0,GBP,"",0,GBP,1,0000001177053,19,2016-05-16T09:03:03.5784431+03:00,2016-05-16T09:03:03.5784431+03:00,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
YZXCVTNRMU,43200713010,120012,3_09_386,Merchandise,Tax,1_09_3234@2_09_505@3_09_386,20.00,120012,X:EAN,"*JS BLUE  MIST      ",en-GB,en-GB,JS BLUE MIST FABRIC CONDITIONER 4L,Long,1.75,GBP,1.75,GBP,1.75,GBP,"","",1,1,EA,Scanned,1,"",0,"",GBP,"",Subtract,"",201605091,"",j-Delayed,"",0,"",1,"",EA,"",Scanned,0,"",GBP,"","","",0,"",GBP,"",1,"","",C,C,1,VAT,1.46,GBP,true,0.29,GBP,20.0000,82,1,Consumable,SalesGroup_SSL,Member Account,Member Account,1.75,0,100000001,100000004,GOODS BASE POINTS,QualifyingSpend,0,0,4,8,1,1,EA,0,GBP,"",0,GBP,1,0000000120012,20,2016-05-16T09:03:03.5940671+03:00,2016-05-16T09:03:03.5940671+03:00,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
YZXCVTNRMU,43200713010,7583367,3_09_853,Merchandise,Tax,1_09_9330@2_09_4251@3_09_853,20.00,1857979,X:EAN,*TU SMTY KNIVES 4PK,en-GB,en-GB,TU 4pk simplicity Knives,Long,5.00,GBP,5.00,GBP,5.00,GBP,0.01,GBP,1,1,EA,Scanned,1,"",0.01,"",GBP,"",Subtract,"",201605091,"",j-Delayed,"",0,"",1,"",EA,"",Scanned,0.01,"",GBP,"",Retailer,"",0.01,"",GBP,"",1,"","",C,C,1,VAT,4.16,GBP,true,0.83,GBP,20.0000,82,1,Consumable,Age18,Member Account,Member Account,4.99,0.01,100000001,100000004,GOODS BASE POINTS,QualifyingSpend,0,0,4,8,1,1,EA,0.01,GBP,Retailer,0,GBP,1,0000001857979,21,2016-05-16T09:03:03.6087146+03:00,2016-05-16T09:03:03.6087146+03:00,"","","","","","","","","","","","","","","","","","","",Consumable,SalesGroup_SSL,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
YZXCVTNRMU,43200713010,1006810,3_09_18,Merchandise,Tax,1_09_3607@2_09_151@3_09_18,0.00,1006810,X:EAN,BASICS ECN TEABGS 80,en-GB,en-GB,BASICS TEA BAGS 80'S 250G,Long,0.27,GBP,0.27,GBP,0.27,GBP,"","",1,1,EA,Scanned,1,"",0,"",GBP,"",Subtract,"",201605091,"",j-Delayed,"",0,"",1,"",EA,"",Scanned,0,"",GBP,"","","",0,"",GBP,"",1,"","",A,A,1,VAT,0.27,GBP,true,0.00,GBP,0.0000,2,1,Consumable,SalesGroup_SSL,Member Account,Member Account,0.27,0,100000001,100000004,GOODS BASE POINTS,QualifyingSpend,0,0,4,8,1,1,EA,0,GBP,"",0,GBP,1,0000001006810,22,2016-05-16T09:03:03.6145736+03:00,2016-05-16T09:03:03.6145736+03:00,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
YZXCVTNRMU,43200713010,113113,3_09_7,Merchandise,Tax,1_09_3607@2_09_1530@3_09_7,0.00,113113,X:EAN,"JS RICE POPS 440G   ",en-GB,en-GB,JS Rice Pops 440g,Long,1.65,GBP,1.65,GBP,1.65,GBP,"","",1,1,EA,Scanned,1,"",0,"",GBP,"",Subtract,"",201605091,"",j-Delayed,"",0,"",1,"",EA,"",Scanned,0,"",GBP,"","","",0,"",GBP,"",1,"","",A,A,1,VAT,1.65,GBP,true,0.00,GBP,0.0000,2,1,Consumable,SalesGroup_SSL,Member Account,Member Account,1.65,0,100000001,100000004,GOODS BASE POINTS,QualifyingSpend,0,0,4,8,1,1,EA,0,GBP,"",0,GBP,1,0000000113113,23,2016-05-16T09:03:03.6331271+03:00,2016-05-16T09:03:03.6331271+03:00,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
YZXCVTNRMU,43200713010,1133684,3_09_16,Merchandise,Tax,1_09_3607@2_09_152@3_09_16,0.00,1133684,X:EAN,"COLMBN O/COFFEE     ",en-GB,en-GB,JS COLOMBIAN COFFEE 227G,Long,2.45,GBP,2.45,GBP,2.45,GBP,"","",1,1,EA,Scanned,1,"",0,"",GBP,"",Subtract,"",201605091,"",j-Delayed,"",0,"",1,"",EA,"",Scanned,0,"",GBP,"","","",0,"",GBP,"",1,"","",A,A,1,VAT,2.45,GBP,true,0.00,GBP,0.0000,2,1,Consumable,SalesGroup_SSL,Member Account,Member Account,2.45,0,100000001,100000004,GOODS BASE POINTS,QualifyingSpend,0,0,4,8,1,1,EA,0,GBP,"",0,GBP,1,0000001133684,24,2016-05-16T09:03:03.6507041+03:00,2016-05-16T09:03:03.6507041+03:00,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
YZXCVTNRMU,43200713010,1134117,3_09_16,Merchandise,Tax,1_09_3607@2_09_152@3_09_16,0.00,1134117,X:EAN,"JS TTD JAVAN 227G   ",en-GB,en-GB,TTD Javan Coffee 227g,Long,2.45,GBP,2.45,GBP,2.45,GBP,"","",1,1,EA,Scanned,1,"",0,"",GBP,"",Subtract,"",201605091,"",j-Delayed,"",0,"",1,"",EA,"",Scanned,0,"",GBP,"","","",0,"",GBP,"",1,"","",A,A,1,VAT,2.45,GBP,true,0.00,GBP,0.0000,2,1,Consumable,SalesGroup_SSL,Member Account,Member Account,2.45,0,100000001,100000004,GOODS BASE POINTS,QualifyingSpend,0,0,4,8,1,1,EA,0,GBP,"",0,GBP,1,0000001134117,25,2016-05-16T09:03:03.6682811+03:00,2016-05-16T09:03:03.6682811+03:00,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
YZXCVTNRMU,43200713010,114325,3_09_7,Merchandise,Tax,1_09_3607@2_09_1530@3_09_7,0.00,114325,X:EAN,"JS MINI WHEATS 500G ",en-GB,en-GB,JS Wholegrain Mini Wheats 500g,Long,1.99,GBP,1.99,GBP,1.99,GBP,"","",1,1,EA,Scanned,1,"",0,"",GBP,"",Subtract,"",201605091,"",j-Delayed,"",0,"",1,"",EA,"",Scanned,0,"",GBP,"","","",0,"",GBP,"",1,"","",A,A,1,VAT,1.99,GBP,true,0.00,GBP,0.0000,2,1,Consumable,SalesGroup_SSL,Member Account,Member Account,1.99,0,100000001,100000004,GOODS BASE POINTS,QualifyingSpend,0,0,4,8,1,1,EA,0,GBP,"",0,GBP,1,0000000114325,26,2016-05-16T09:03:03.6907406+03:00,2016-05-16T09:03:03.6907406+03:00,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
YZXCVTNRMU,43200713010,1188004,3_09_7,Merchandise,Tax,1_09_3607@2_09_1530@3_09_7,0.00,1188004,X:EAN,"JS APRICOT WHEATS   ",en-GB,en-GB,JS Wholegrain Apricot Wheats 500g,Long,1.99,GBP,1.99,GBP,1.99,GBP,"","",1,1,EA,Scanned,1,"",0,"",GBP,"",Subtract,"",201605091,"",j-Delayed,"",0,"",1,"",EA,"",Scanned,0,"",GBP,"","","",0,"",GBP,"",1,"","",A,A,1,VAT,1.99,GBP,true,0.00,GBP,0.0000,2,1,Consumable,SalesGroup_SSL,Member Account,Member Account,1.99,0,100000001,100000004,GOODS BASE POINTS,QualifyingSpend,0,0,4,8,1,1,EA,0,GBP,"",0,GBP,1,0000001188004,27,2016-05-16T09:03:03.7073411+03:00,2016-05-16T09:03:03.7073411+03:00,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
YZXCVTNRMU,43200713010,7623064,3_09_472,Merchandise,Tax,1_09_5082@2_09_1545@3_09_472,0.00,100137,X:EAN,JS ROSE BOUQUET CAKE,en-GB,en-GB,JS Rose Bouquet Madeira cake 660g,Long,8.00,GBP,8.00,GBP,8.00,GBP,0.01,GBP,1,1,EA,Scanned,1,2,0.01,0,GBP,GBP,Subtract,Subtract,201605091,126002,j-Delayed,3 for 2 offer on Bakery,0,1,1,1,EA,EA,Scanned,0.01,2.43,GBP,GBP,Retailer,Store,0.01,2.46,GBP,GBP,1,1,Distributed Stores,A,A,1,VAT,7.99,GBP,true,0.00,GBP,0.0000,2,1,Consumable,SalesGroup_SSL,Member Account,Member Account,7.99,0.01,100000001,100000004,GOODS BASE POINTS,QualifyingSpend,0,0,4,8,1,1,EA,0.01,GBP,Retailer,0,GBP,1,0000000100137,28,2016-05-16T09:03:03.7229651+03:00,2016-05-16T09:03:03.7229651+03:00,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
YZXCVTNRMU,43200713010,7623079,3_09_472,Merchandise,Tax,1_09_5082@2_09_1545@3_09_472,0.00,100144,X:EAN,"JS HANDBAG CAKE     ",en-GB,en-GB,JS Handbag and Shoe Madeira Cake 790g,Long,10.00,GBP,10.00,GBP,10.00,GBP,0.01,GBP,1,1,EA,Scanned,1,2,0.01,0,GBP,GBP,Subtract,Subtract,201605091,126002,j-Delayed,3 for 2 offer on Bakery,0,1,1,1,EA,EA,Scanned,0.01,3.04,GBP,GBP,Retailer,Store,0.01,3.33,GBP,GBP,1,1,Distributed Stores,A,A,1,VAT,9.99,GBP,true,0.00,GBP,0.0000,2,1,Consumable,SalesGroup_SSL,Member Account,Member Account,9.98,0.01,100000001,100000004,GOODS BASE POINTS,QualifyingSpend,0,0,4,8,1,1,EA,0.01,GBP,Retailer,0,GBP,1,0000000100144,29,2016-05-16T09:03:03.7278476+03:00,2016-05-16T09:03:03.7278476+03:00,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
YZXCVTNRMU,43200713010,1001488,3_09_101,Merchandise,Tax,1_09_3700@2_09_320@3_09_101,0.00,1001488,X:EAN,"JS PURE MAPLE SYRUP ",en-GB,en-GB,JS PURE MAPLE SYRUP 330G,Long,4.80,GBP,4.80,GBP,4.80,GBP,0.01,GBP,1,1,EA,Scanned,1,"",0.01,"",GBP,"",Subtract,"",201605091,"",j-Delayed,"",0,"",1,"",EA,"",Scanned,0.01,"",GBP,"",Retailer,"",0.01,"",GBP,"",1,"","",A,A,1,VAT,4.79,GBP,true,0.00,GBP,0.0000,2,1,Consumable,SalesGroup_SSL,Member Account,Member Account,4.79,0.01,100000001,100000004,GOODS BASE POINTS,QualifyingSpend,0,0,4,8,1,1,EA,0.01,GBP,Retailer,0,GBP,1,0000001001488,30,2016-05-16T09:03:03.7337066+03:00,2016-05-16T09:03:03.7337066+03:00,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
YZXCVTNRMU,43200713010,7623116,3_09_470,Merchandise,Tax,1_09_5082@2_09_1545@3_09_470,0.00,100151,X:EAN,JS RED VLVET CUPCKES,en-GB,en-GB,JS Red Velvet Cupcakes x2,Long,1.35,GBP,1.35,GBP,1.35,GBP,1.35,GBP,1,1,EA,Scanned,1,2,0,1.35,GBP,GBP,Subtract,Subtract,201605091,126002,j-Delayed,3 for 2 offer on Bakery,0,1,1,1,EA,EA,Scanned,0,0.41,GBP,GBP,Store,"",0,0.45,GBP,GBP,1,1,Distributed Stores,A,A,1,VAT,0.00,GBP,true,0.00,GBP,0.0000,2,1,Consumable,SalesGroup_SSL,"","","","","","","","","","","","","","","","","","","","","",0000000100151,31,2016-05-16T09:03:03.7385891+03:00,2016-05-16T09:03:03.7385891+03:00,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
YZXCVTNRMU,43200713010,3545058,3_09_102,Merchandise,Tax,1_09_5554@2_09_1059@3_09_102,0.00,321,X:EAN,"CND S/SKM MLK X6    ",en-GB,en-GB,CANDIA SEMI SKIMMED UHT MILK 6 X1LITRE,Long,4.25,GBP,4.25,GBP,4.25,GBP,"","",1,1,EA,Scanned,1,"",0,"",GBP,"",Subtract,"",201605091,"",j-Delayed,"",1,"",1,"",EA,"","",0,"",GBP,"","","",0,"",GBP,"",1,"","",A,A,1,VAT,4.25,GBP,true,0.00,GBP,0.0000,2,1,Consumable,SalesGroup_SSL,Member Account,Member Account,4.25,0.01,100000001,100000004,GOODS BASE POINTS,QualifyingSpend,0,0,4,8,1,1,EA,0.01,GBP,Retailer,0,GBP,1,0000000000321,32,2016-05-16T09:03:03.7434716+03:00,2016-05-16T09:03:03.7434716+03:00,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
YZXCVTNRMU,43200713010,7403808,3_09_663,Merchandise,Tax,1_09_4111@2_09_1971@3_09_663,0.00,10016,X:EAN,"TURKEY TEST SKU     ",en-GB,en-GB,TURKEY CUSTOMER ORDERING TEST SKU,Long,2.00,GBP,2.00,GBP,2.00,GBP,"","",1,1,EA,Scanned,1,"",0,"",GBP,"",Subtract,"",201605091,"",j-Delayed,"",0,"",1,"",EA,"",Scanned,0,"",GBP,"","","",0,"",GBP,"",1,"","",A,A,1,VAT,2.00,GBP,true,0.00,GBP,0.0000,2,1,Consumable,Catchweight,Member Account,Member Account,2,0,100000001,100000004,GOODS BASE POINTS,QualifyingSpend,0,0,4,8,1,1,EA,0,GBP,"",0,GBP,1,0000000010016,33,2016-05-16T09:03:03.7493306+03:00,2016-05-16T09:03:03.7493306+03:00,"","","","","","","","","","","","","","","","","","","",Consumable,SalesGroup_SSL,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
